tbl_clicks@1460537147
click_id,click_total,click_latitude,click_longitude,click_accuracy,click_address,click_timestamp
131,2,54.0056161,-2.7850525,10.92300033569336,South Dr Bailrigg Lancaster, Lancashire LA1,1459954141
132,2,54.0056157,-2.7850517,10.690999984741211,South Dr Bailrigg Lancaster, Lancashire LA1,1459954142
133,2,54.0056157,-2.7850517,10.690999984741211,South Dr Bailrigg Lancaster, Lancashire LA1,1459954142
134,2,54.0056157,-2.7850517,10.690999984741211,South Dr Bailrigg Lancaster, Lancashire LA1,1459954142
135,2,54.0056157,-2.7850517,10.690999984741211,South Dr Bailrigg Lancaster, Lancashire LA1,1459954143
136,2,54.0056157,-2.7850517,10.690999984741211,South Dr Bailrigg Lancaster, Lancashire LA1,1459954143
137,2,54.0056157,-2.7850517,10.690999984741211,South Dr Bailrigg Lancaster, Lancashire LA1,1459954144
138,1,54.0056157,-2.7850517,10.690999984741211,South Dr Bailrigg Lancaster, Lancashire LA1,1459954144
139,2,54.0056157,-2.7850517,10.690999984741211,South Dr Bailrigg Lancaster, Lancashire LA1,1459954146
140,2,54.0056149,-2.7850511,10.472000122070313,South Dr Bailrigg Lancaster, Lancashire LA1,1459954148
141,2,54.0056149,-2.7850511,10.472000122070313,South Dr Bailrigg Lancaster, Lancashire LA1,1459954149
142,2,54.0056149,-2.7850511,10.472000122070313,South Dr Bailrigg Lancaster, Lancashire LA1,1459954149
143,1,54.0056149,-2.7850511,10.472000122070313,South Dr Bailrigg Lancaster, Lancashire LA1,1459954150
144,1,54.0056149,-2.7850511,10.472000122070313,South Dr Bailrigg Lancaster, Lancashire LA1,1459954151
145,2,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954154
146,2,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954154
147,2,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954155
148,1,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954156
149,2,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954159
150,2,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954159
151,2,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954159
152,2,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954160
153,2,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954160
154,1,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954162
155,2,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954162
156,1,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954163
157,2,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954164
158,2,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954164
159,1,54.005612,-2.7850512,10.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954165
160,1,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954650
161,1,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954650
162,1,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954651
163,1,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954651
164,1,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954652
165,1,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954653
166,1,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954653
167,2,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954654
168,2,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954654
169,2,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954656
170,2,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954656
171,1,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954656
172,2,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954657
